"Town_Code","Town_Name","Pop_T","city_class"
802627,"Tarsadi",29305,"Class_3"
802628,"Mandvi",18214,"Class_4"
802629,"Surat",4501610,"Million_Plus"
802630,"Hajira",5562,"Class_5"
802631,"Magdalla",18,"Class_6"
802632,"Sachin",2680,"Class_6"
802633,"Kansad",28327,"Class_3"
802634,"Bardoli",60821,"Class_2"
802635,"Songadh",26515,"Class_3"
802636,"Vyara",39789,"Class_3"
802637,"Diu",23991,"Class_3"
802638,"DAMAN",44282,"Class_3"
802639,"Silvassa",98265,"Class_2"
802640,"Talode",26363,"Class_3"
802641,"Shahade",61376,"Class_2"
802642,"Nandurbar",111037,"Class_1"
802643,"Nawapur",34207,"Class_3"
802644,"Shirpur-Warwade",76905,"Class_2"
802645,"Dondaicha-Warwade",46767,"Class_3"
802646,"Dhule",375559,"Class_1"
802647,"Chopda",72783,"Class_2"
802648,"Yawal",36706,"Class_3"
802649,"Faizpur",26602,"Class_3"
802650,"Savda",20584,"Class_3"
802651,"Raver",27039,"Class_3"
802652,"Bhusawal",187421,"Class_1"
802653,"Jalgaon",460228,"Class_1"
802654,"Erandol",31071,"Class_3"
802655,"Dharangaon",35375,"Class_3"
802656,"Amalner",95994,"Class_2"
802657,"Parola",37666,"Class_3"
802658,"Bhadgaon",37214,"Class_3"
802659,"Chalisgaon",97551,"Class_2"
802660,"Pachora",59609,"Class_2"
802661,"Jamner",46762,"Class_3"
802662,"Jalgaon",28276,"Class_3"
802663,"Shegaon",59672,"Class_2"
802664,"Nandura",44419,"Class_3"
802665,"Malkapur",67740,"Class_2"
802666,"Khamgaon",94191,"Class_2"
802667,"Mehkar",45248,"Class_3"
802668,"Chikhli",57889,"Class_2"
802669,"Buldana",67431,"Class_2"
802670,"Deulgaon Raja",30827,"Class_3"
802671,"Sindkhed Raja",16434,"Class_4"
802672,"Lonar",23416,"Class_3"
802673,"Telhara",20986,"Class_3"
802674,"Akot",92637,"Class_2"
802675,"Balapur",44594,"Class_3"
802676,"Akola",425817,"Class_1"
802677,"Murtijapur",40295,"Class_3"
802678,"Patur",21095,"Class_3"
802679,"Mangrulpir",30983,"Class_3"
802680,"Karanja",67907,"Class_2"
802681,"Washim",78387,"Class_2"
802682,"Risod",34136,"Class_3"
802683,"Chikhaldara",5158,"Class_5"
802684,"Anjangaon",56380,"Class_2"
802685,"Achalpur",112311,"Class_1"
802686,"Chandurbazar",18759,"Class_4"
802687,"Morshi",37333,"Class_3"
802688,"Warud",45482,"Class_3"
802689,"Shendurjana",21748,"Class_3"
802690,"Amravati",647057,"Class_1"
802691,"Daryapur Banosa",36463,"Class_3"
802692,"Chandur Railway",19776,"Class_4"
802693,"Dattapur Dhamangaon",21059,"Class_3"
802694,"Arvi",42822,"Class_3"
802695,"Sindi",12858,"Class_4"
802696,"Wardha",106444,"Class_1"
802697,"Pulgaon",33925,"Class_3"
802698,"Deoli",19288,"Class_4"
802699,"Hinganghat",101805,"Class_1"
802700,"Mowad",8777,"Class_5"
802701,"Narkhed",21127,"Class_3"
802702,"Katol",43267,"Class_3"
802703,"Kalameshwar",19578,"Class_4"
802704,"Mohpa",6987,"Class_5"
802705,"Savner",32498,"Class_3"
802706,"Khapa",14659,"Class_4"
802707,"Ramtek",22310,"Class_3"
802708,"Kamptee",86793,"Class_2"
802709,"Kamptee",12457,"Class_4"
802710,"Nagpur",2405665,"Million_Plus"
802711,"Umred",53971,"Class_2"
802712,"Tumsar",44869,"Class_3"
802713,"Bhandara",91845,"Class_2"
802714,"Pauni",22821,"Class_3"
802715,"Tirora",25181,"Class_3"
802716,"Gondiya",132813,"Class_1"
802717,"Desaiganj",28781,"Class_3"
802718,"Gadchiroli",54152,"Class_2"
802719,"Warora",46532,"Class_3"
802720,"Brahmapuri",36025,"Class_3"
802721,"Bhadravati",60565,"Class_2"
802722,"Chandrapur",320379,"Class_1"
802723,"Mul",25449,"Class_3"
802724,"Ballarpur",89452,"Class_2"
802725,"Rajura",29668,"Class_3"
802726,"Ner",29302,"Class_3"
802727,"Yavatmal",116551,"Class_1"
802728,"Darwha",25791,"Class_3"
802729,"Digras",44767,"Class_3"
802730,"Pusad",73046,"Class_2"
802731,"Umarkhed",47458,"Class_3"
802732,"Ghatanji",21293,"Class_3"
802733,"Pandharkaoda",31094,"Class_3"
802734,"Wani",58840,"Class_2"
802735,"Kinwat",28454,"Class_3"
802736,"Hadgaon",27433,"Class_3"
802737,"Nanded Waghala",550439,"Class_1"
802738,"Mudkhed",23517,"Class_3"
802739,"Bhokar",32899,"Class_3"
802740,"Peth Umri",13501,"Class_4"
802741,"Dharmabad",33741,"Class_3"
802742,"Kundalwadi",14760,"Class_4"
802743,"Biloli",14923,"Class_4"
802744,"Loha",24125,"Class_3"
802745,"Kandhar",24843,"Class_3"
802746,"Mukhed",27650,"Class_3"
802747,"Deglur",54493,"Class_2"
802748,"Hingoli",85103,"Class_2"
802749,"Kalamnuri",24784,"Class_3"
802750,"Basmath",68846,"Class_2"
802751,"Sailu",46915,"Class_3"
802752,"Jintur",44291,"Class_3"
802753,"Parbhani",307170,"Class_1"
802754,"Manwath",32488,"Class_3"
802755,"Pathri",36853,"Class_3"
802756,"Sonpeth",15765,"Class_4"
802757,"Gangakhed",49891,"Class_3"
802758,"Purna",36433,"Class_3"
802759,"Bhokardan",24416,"Class_3"
802760,"Jalna",285577,"Class_1"
802761,"Ambad",31553,"Class_3"
802762,"Partur",35883,"Class_3"
802763,"Kannad",40759,"Class_3"
802764,"Sillod",58230,"Class_2"
802765,"Aurangabad",1175116,"Million_Plus"
802766,"Aurangabad",18051,"Class_4"
802767,"Khuldabad",15749,"Class_4"
802768,"Vaijapur",41296,"Class_3"
802769,"Gangapur",27745,"Class_3"
802770,"Paithan",41536,"Class_3"
802771,"Satana",37701,"Class_3"
802772,"Malegaon",481228,"Class_1"
802773,"Nandgaon",23604,"Class_3"
802774,"Manmad",80058,"Class_2"
802775,"Trimbak",12056,"Class_4"
802776,"Nashik",1486053,"Million_Plus"
802777,"Deolali",54027,"Class_2"
802778,"Bhagur",12353,"Class_4"
802779,"Igatpuri",30989,"Class_3"
802780,"Sinnar",65299,"Class_2"
802781,"Yevla",49826,"Class_3"
802782,"Dahanu",50287,"Class_2"
802783,"Jawhar",12040,"Class_4"
802784,"Palghar",68930,"Class_2"
802785,"Vasai-Virar City",1222390,"Million_Plus"
802786,"Mira-Bhayandar",809378,"Class_1"
802787,"Thane",1841488,"Million_Plus"
802788,"Navi Mumbai",1120547,"Million_Plus"
802789,"Bhiwandi Nizampur",709665,"Class_1"
802790,"Kalyan-Dombivli",1247327,"Million_Plus"
802791,"Ulhasnagar",506098,"Class_1"
802792,"Badlapur",174226,"Class_1"
802793,"Ambarnath",253475,"Class_1"
802794,"Greater Mumbai",12442373,"Million_Plus"
802795,"Uran",30439,"Class_3"
802796,"Panvel",180020,"Class_1"
802797,"Matheran",4393,"Class_6"
802798,"Karjat",29663,"Class_3"
802799,"Khopoli",71141,"Class_2"
802800,"Pen",37852,"Class_3"
802801,"Alibag",20743,"Class_3"
802802,"Murud Janjira",12216,"Class_4"
802803,"Roha Ashtami",20849,"Class_3"
802804,"Shrivardhan",15123,"Class_4"
802805,"Mahad",27536,"Class_3"
802806,"Junnar",25315,"Class_3"
802807,"Shirur",37111,"Class_3"
802808,"Alandi",28645,"Class_3"
802809,"Talegaon Dabhade",56435,"Class_2"
802810,"Lonavala",57698,"Class_2"
802811,"Pimpri Chinchwad",1727692,"Million_Plus"
802812,"Dehu Road",48961,"Class_3"
802813,"Pune",71781,"Class_2"
802814,"Pune",3124458,"Million_Plus"
802815,"Kirkee",78684,"Class_2"
802816,"Daund",49450,"Class_3"
802817,"Sasvad",31821,"Class_3"
802818,"Jejuri",14515,"Class_4"
802819,"Bhor",18453,"Class_4"
802820,"Baramati",54415,"Class_2"
802821,"Indapur",25515,"Class_3"
802822,"Sangamner",65804,"Class_2"
802823,"Kopargaon",65273,"Class_2"
802824,"Shirdi",36004,"Class_3"
802825,"Rahta Pimplas",22335,"Class_3"
802826,"Shrirampur",89282,"Class_2"
802827,"Pathardi",27211,"Class_3"
802828,"Ahmadnagar",350859,"Class_1"
802829,"Ahmadnagar",28986,"Class_3"
802830,"Rahuri",38813,"Class_3"
802831,"Deolali Pravara",30997,"Class_3"
802832,"Shrigonda",31134,"Class_3"
802833,"Georai",33562,"Class_3"
802834,"Manjlegaon",49453,"Class_3"
802835,"Bid",146709,"Class_1"
802836,"Kaij",30704,"Class_3"
802837,"Dharur",20417,"Class_3"
802838,"Parli",90975,"Class_2"
802839,"Ambejogai",73975,"Class_2"
802840,"Latur",382940,"Class_1"
802841,"Ahmadpur",43936,"Class_3"
802842,"Ausa",36118,"Class_3"
802843,"Nilanga",36172,"Class_3"
802844,"Udgir",103550,"Class_1"
802845,"Paranda",18758,"Class_4"
802846,"Bhum",18561,"Class_4"
802847,"Kalamb",25713,"Class_3"
802848,"Osmanabad",111825,"Class_1"
802849,"Tuljapur",34011,"Class_3"
802850,"Naldurg",18341,"Class_4"
802851,"Murum",18371,"Class_4"
802852,"Umarga",35477,"Class_3"
802853,"Karmala",23199,"Class_3"
802854,"Kurduvadi",22463,"Class_3"
802855,"Barshi",118722,"Class_1"
802856,"Solapur",951558,"Class_1"
802857,"Pandharpur",98923,"Class_2"
802858,"Sangole",34321,"Class_3"
802859,"Mangalvedhe",21824,"Class_3"
802860,"Akkalkot",40103,"Class_3"
802861,"Maindargi",12363,"Class_4"
802862,"Dudhani",11214,"Class_4"
802863,"Mahabaleshwar",13393,"Class_4"
802864,"Panchgani",14894,"Class_4"
802865,"Wai",36025,"Class_3"
802866,"Phaltan",52118,"Class_2"
802867,"Mhaswad",24120,"Class_3"
802868,"Rahimatpur",17633,"Class_4"
802869,"Satara",120195,"Class_1"
802870,"Karad",53879,"Class_2"
802871,"Malkapur",31671,"Class_3"
802872,"Dapoli Camp",15713,"Class_4"
802873,"Khed",16892,"Class_4"
802874,"Chiplun",55139,"Class_2"
802875,"Ratnagiri",76229,"Class_2"
802876,"Rajapur",9753,"Class_5"
802877,"Kankavli",16398,"Class_4"
802878,"Malwan",18648,"Class_4"
802879,"Vengurla",12392,"Class_4"
802880,"Sawantwadi",23851,"Class_3"
802881,"Malkapur",5339,"Class_5"
802882,"Panhala",3121,"Class_6"
802883,"Vadgaon Kasba",25651,"Class_3"
802884,"Ichalkaranji",287353,"Class_1"
802885,"Jaysingpur",48510,"Class_3"
802886,"Kurundvad",22372,"Class_3"
802887,"Kolhapur",549236,"Class_1"
802888,"Kagal",34106,"Class_3"
802889,"Murgud",11194,"Class_4"
802890,"Gadhinglaj",27185,"Class_3"
802891,"Uran Islampur",67391,"Class_2"
802892,"Ashta",37105,"Class_3"
802893,"Vita",48289,"Class_3"
802894,"Tasgaon",37945,"Class_3"
802895,"Sangli Miraj Kupwad",502793,"Class_1"
802896,"Adilabad",117167,"Class_1"
802897,"Kagaznagar",57583,"Class_2"
802898,"Bhainsa",49764,"Class_3"
802899,"Nirmal",88433,"Class_2"
802900,"Bellampalle",55841,"Class_2"
802901,"Mandamarri",52352,"Class_2"
802902,"Mancherial",89935,"Class_2"
802903,"Armur",64023,"Class_2"
802904,"Nizamabad",311152,"Class_1"
802905,"Bodhan",77573,"Class_2"
802906,"Kamareddy",80315,"Class_2"
802907,"Ramagundam",242979,"Class_1"
802908,"Jagtial",103930,"Class_1"
802909,"Koratla",66504,"Class_2"
802910,"Metpalle",50902,"Class_2"
802911,"Karimnagar",289821,"Class_1"
802912,"Sircilla",83186,"Class_2"
802913,"Medak",46880,"Class_3"
802914,"Siddipet",66737,"Class_2"
802915,"Zahirabad",71166,"Class_2"
802916,"Sadasivpet",47920,"Class_3"
802917,"Sangareddy",72344,"Class_2"
802918,"GHMC",6993262,"Million_Plus"
802919,"Secunderabad",217910,"Class_1"
802920,"Vicarabad",53143,"Class_2"
802921,"Tandur",65115,"Class_2"
802922,"Mahbubnagar",190400,"Class_1"
802923,"Narayanpet",41752,"Class_3"
802924,"Wanaparthy",60949,"Class_2"
802925,"Gadwal",63177,"Class_2"
802926,"Bhongir",53339,"Class_2"
802927,"Suryapet",106805,"Class_1"
802928,"Nalgonda",154326,"Class_1"
802929,"Miryalaguda",104918,"Class_1"
802930,"Warangal",704570,"Class_1"
802931,"Jangaon",52394,"Class_2"
802932,"Manugur",32091,"Class_3"
802933,"Palwancha",80199,"Class_2"
802934,"Kothagudem",79819,"Class_2"
802935,"Yellandu",35056,"Class_3"
802936,"Sathupalle",31857,"Class_3"
802937,"Khammam",196283,"Class_1"
802938,"Palasa Kasibugga",57507,"Class_2"
802939,"Ichchapuram",36493,"Class_3"
802940,"Rajam",42197,"Class_3"
802941,"Amadalavalasa",39799,"Class_3"
802942,"Srikakulam",137944,"Class_1"
802943,"Parvathipuram",53844,"Class_2"
802944,"Bobbili",56819,"Class_2"
802945,"Salur",49500,"Class_3"
802946,"Vizianagaram",228720,"Class_1"
802947,"GVMC",1728128,"Million_Plus"
802948,"Bheemunipatnam",55082,"Class_2"
802949,"Anakapalle",86519,"Class_2"
802950,"Tuni",53425,"Class_2"
802951,"Peddapuram",49477,"Class_3"
802952,"Rajahmundry",376333,"Class_1"
802953,"Samalkot",56864,"Class_2"
802954,"Pithapuram",54859,"Class_2"
802955,"Kakinada",384182,"Class_1"
802956,"Mandapeta",56063,"Class_2"
802957,"Ramachandrapuram",43657,"Class_3"
802958,"Amalapuram",53231,"Class_2"
802959,"Kovvur",39667,"Class_3"
802960,"Nidadavole",43809,"Class_3"
802961,"Tadepalligudem",104032,"Class_1"
802962,"Eluru",218020,"Class_1"
802963,"Tanuku",77962,"Class_2"
802964,"Bhimavaram",146961,"Class_1"
802965,"Narasapur",58770,"Class_2"
802966,"Palacole",81199,"Class_2"
802967,"Jaggaiahpet",53530,"Class_2"
802968,"Nuzvid",58590,"Class_2"
802969,"Vijayawada",1143232,"Million_Plus"
802970,"Gudivada",118167,"Class_1"
802971,"Pedana",30721,"Class_3"
802972,"Machilipatnam",169892,"Class_1"
802973,"Macherla",57290,"Class_2"
802974,"Piduguralla",63103,"Class_2"
802975,"Tadepalle",64149,"Class_2"
802976,"Mangalagiri",107197,"Class_1"
802977,"Sattenapalle",56721,"Class_2"
802978,"Vinukonda",62550,"Class_2"
802979,"Narasaraopet",117489,"Class_1"
802980,"Chilakaluripet",101398,"Class_1"
802981,"Guntur",670073,"Class_1"
802982,"Tenali",164937,"Class_1"
802983,"Ponnur",59913,"Class_2"
802984,"Bapatla",70777,"Class_2"
802985,"Repalle",50866,"Class_2"
802986,"Markapur",71092,"Class_2"
802987,"Chirala",92942,"Class_2"
802988,"Ongole",208344,"Class_1"
802989,"Kandukur",57246,"Class_2"
802990,"Kavali",90099,"Class_2"
802991,"Nellore",547621,"Class_1"
802992,"Gudur",74037,"Class_2"
802993,"Venkatagiri",52688,"Class_2"
802994,"Badvel",70626,"Class_2"
802995,"Proddatur",163970,"Class_1"
802996,"Jammalamadugu",46069,"Class_3"
802997,"Pulivendla",65706,"Class_2"
802998,"Kadapa",344893,"Class_1"
802999,"Rayachoti",91234,"Class_2"
803000,"Rajampet",54050,"Class_2"
803001,"Yemmiganur",95149,"Class_2"
803002,"Kurnool",457633,"Class_1"
803003,"Adoni",184625,"Class_1"
803004,"Nandyal",211424,"Class_1"
803005,"Dhone",59272,"Class_2"
803006,"Rayadurg",61749,"Class_2"
803007,"Guntakal",126270,"Class_1"
803008,"Tadpatri",108171,"Class_1"
803009,"Anantapur",267161,"Class_1"
803010,"Dharmavaram",121874,"Class_1"
803011,"Kadiri",89429,"Class_2"
803012,"Hindupur",151677,"Class_1"
803013,"Srikalahasti",80056,"Class_2"
803014,"Tirupati",295323,"Class_1"
803015,"Madanapalle",180180,"Class_1"
803016,"Nagari",62253,"Class_2"
803017,"Puttur",54092,"Class_2"
803018,"Punganur",54746,"Class_2"
803019,"Chittoor",160722,"Class_1"
803020,"Palamaner",54035,"Class_2"
803021,"Nipani",62865,"Class_2"
803022,"Sadalgi",23790,"Class_3"
803023,"Chikodi",38307,"Class_3"
803024,"Athni",47842,"Class_3"
803025,"Kudchi",23154,"Class_3"
803026,"Raybag",18736,"Class_4"
803027,"Mudalgi",29128,"Class_3"
803028,"Konnur",19386,"Class_4"
803029,"Gokak Falls",8080,"Class_5"
803030,"Gokak",79121,"Class_2"
803031,"Sankeshwar",34637,"Class_3"
803032,"Hukeri",22988,"Class_3"
803033,"Belgaum",490045,"Class_1"
803034,"Belgaum Cantonment",19411,"Class_4"
803035,"Khanapur",19309,"Class_4"
803036,"Bail Hongal",49182,"Class_3"
803037,"Saundatti-Yellamma",41215,"Class_3"
803038,"Ramdurg",34800,"Class_3"
803039,"Mahalingpur",36055,"Class_3"
803040,"Terdal",26088,"Class_3"
803041,"Jamkhandi",68938,"Class_2"
803042,"Rabkavi Banhatti",77004,"Class_2"
803043,"Bilgi",17792,"Class_4"
803044,"Mudhol",52199,"Class_2"
803045,"Kerur",19731,"Class_4"
803046,"Badami",30943,"Class_3"
803047,"Guledgudda",33382,"Class_3"
803048,"Bagalkot",111933,"Class_1"
803049,"Hungund",20877,"Class_3"
803050,"Ilkal",60242,"Class_2"
803051,"Bijapur",327427,"Class_1"
803052,"Indi",38217,"Class_3"
803053,"Sindgi",37226,"Class_3"
803054,"Basavana Bagevadi",33198,"Class_3"
803055,"Muddebihal",34217,"Class_3"
803056,"Talikota",31693,"Class_3"
803057,"Basavakalyan",69717,"Class_2"
803058,"Bhalki",40333,"Class_3"
803059,"Aurad",19849,"Class_4"
803060,"Bidar",216020,"Class_1"
803061,"Homnabad",44483,"Class_3"
803062,"Chitgoppa",25298,"Class_3"
803063,"Mudgal",22731,"Class_3"
803064,"Lingsugur",35411,"Class_3"
803065,"Hatti Gold Mines",13536,"Class_4"
803066,"Devadurga",28929,"Class_3"
803067,"Raichur",234073,"Class_1"
803068,"Manvi",46465,"Class_3"
803069,"Sindhnur",75837,"Class_2"
803070,"Yelbarga",14814,"Class_4"
803071,"Kushtagi",24878,"Class_3"
803072,"Gangawati",114642,"Class_1"
803073,"Koppal",70698,"Class_2"
803074,"Nargund",36291,"Class_3"
803075,"Ron",23311,"Class_3"
803076,"Gajendragarh",32359,"Class_3"
803077,"Naregal",16690,"Class_4"
803078,"Gadag-Betigeri",172612,"Class_1"
803079,"Mulgund",18763,"Class_4"
803080,"Shirhatti",17610,"Class_4"
803081,"Lakshmeshwar",36754,"Class_3"
803082,"Mundargi",24919,"Class_3"
803083,"Hubli-Dharwad",943788,"Class_1"
803084,"Alnavar",17228,"Class_4"
803085,"Navalgund",24613,"Class_3"
803086,"Annigeri",28267,"Class_3"
803087,"Kalghatgi",16917,"Class_4"
803088,"Kundgol",18726,"Class_4"
803089,"Dandeli",52069,"Class_2"
803090,"Karwar",77139,"Class_2"
803091,"Haliyal",24238,"Class_3"
803092,"Yellapur",20452,"Class_3"
803093,"Mundgod",18866,"Class_4"
803094,"Sirsi",62882,"Class_2"
803095,"Ankola",22249,"Class_3"
803096,"Kumta",36719,"Class_3"
803097,"Siddapur",14204,"Class_4"
803098,"Honavar",19109,"Class_4"
803099,"Bhatkal",32000,"Class_3"
803100,"Shiggaon",28207,"Class_3"
803101,"Bankapura",22529,"Class_3"
803102,"Savanur",40567,"Class_3"
803103,"Hangal",28159,"Class_3"
803104,"Haveri",67102,"Class_2"
803105,"Byadgi",30014,"Class_3"
803106,"Hirekerur",19191,"Class_4"
803107,"Ranibennur",106406,"Class_1"
803108,"Hoovina Hadagalli",27967,"Class_3"
803109,"Hospet",206167,"Class_1"
803110,"Kamalapuram",25552,"Class_3"
803111,"Kampli",39307,"Class_3"
803112,"Siruguppa",52492,"Class_2"
803113,"Tekkalakote",26224,"Class_3"
803114,"Bellary",410445,"Class_1"
803115,"Sandur",37431,"Class_3"
803116,"Kudligi",26680,"Class_3"
803117,"Kotturu",26289,"Class_3"
803118,"Molakalmuru",15797,"Class_4"
803119,"Challakere",55194,"Class_2"
803120,"Chitradurga",145853,"Class_1"
803121,"Holalkere",15783,"Class_4"
803122,"Hosdurga",28370,"Class_3"
803123,"Hiriyur",56416,"Class_2"
803124,"Harihar",83219,"Class_2"
803125,"Harapanahalli",47039,"Class_3"
803126,"Jagalur",17257,"Class_4"
803127,"Davanagere",434971,"Class_1"
803128,"Honnali",17928,"Class_4"
803129,"Channagiri",21313,"Class_3"
803130,"Jog Kargal",10847,"Class_4"
803131,"Sagar",54550,"Class_2"
803132,"Sorab",11332,"Class_4"
803133,"Siralkoppa",16864,"Class_4"
803134,"Shikarpur",36015,"Class_3"
803135,"Hosanagara",5839,"Class_5"
803136,"Tirthahalli",14528,"Class_4"
803137,"Shimoga",322650,"Class_1"
803138,"Bhadravati",151102,"Class_1"
803139,"Kundapura",30444,"Class_3"
803140,"Saligram",15123,"Class_4"
803141,"Udupi",144960,"Class_1"
803142,"Karkal",25800,"Class_3"
803143,"Sringeri",3922,"Class_6"
803144,"Koppa",4993,"Class_6"
803145,"Narasimharajapura",7458,"Class_5"
803146,"Tarikere",35942,"Class_3"
803147,"Birur",22723,"Class_3"
803148,"Kadur",34151,"Class_3"
803149,"Chikmagalur",118401,"Class_1"
803150,"Mudigere",9677,"Class_5"
803151,"Kudremukh",2241,"Class_6"
803152,"Chiknayakanhalli",23206,"Class_3"
803153,"Sira",57554,"Class_2"
803154,"Pavagada",28486,"Class_3"
803155,"Madhugiri",29159,"Class_3"
803156,"Koratagere",15265,"Class_4"
803157,"Tumkur",302143,"Class_1"
803158,"Gubbi",18446,"Class_4"
803159,"Tiptur",59543,"Class_2"
803160,"Turuvekere",14194,"Class_4"
803161,"Kunigal",34155,"Class_3"
803162,"BBMP",8495492,"Million_Plus"
803163,"Anekal",44260,"Class_3"
803164,"Krishnarajpet",25946,"Class_3"
803165,"Nagamangala",17776,"Class_4"
803166,"Pandavapura",20399,"Class_3"
803167,"Shrirangapattana",25061,"Class_3"
803168,"Mandya",137358,"Class_1"
803169,"Maddur",28754,"Class_3"
803170,"Malavalli",37601,"Class_3"
803171,"Sakleshpur",23352,"Class_3"
803172,"Belur",22484,"Class_3"
803173,"Arsikere",53216,"Class_2"
803174,"Hassan",155006,"Class_1"
803175,"Alur",6541,"Class_5"
803176,"Arkalgud",16810,"Class_4"
803177,"Hole Narsipur",29974,"Class_3"
803178,"Channarayapatna",40417,"Class_3"
803179,"Mulki",17274,"Class_4"
803180,"Mudbidri",29431,"Class_3"
803181,"Mangalore",499487,"Class_1"
803182,"Ullal",53773,"Class_2"
803183,"Bantval",40155,"Class_3"
803184,"Beltangadi",7746,"Class_5"
803185,"Puttur",53061,"Class_2"
803186,"Sulya",19958,"Class_4"
803187,"Madikeri",33381,"Class_3"
803188,"Somvarpet",6729,"Class_5"
803189,"Kushalnagar",15326,"Class_4"
803190,"Virajpet",17246,"Class_4"
803191,"Piriyapatna",16685,"Class_4"
803192,"Hunsur",50865,"Class_2"
803193,"Krishnarajanagara",35805,"Class_3"
803194,"Mysore",920550,"Class_1"
803195,"Heggadadevankote",14313,"Class_4"
803196,"Saragur",11425,"Class_4"
803197,"Nanjangud",50598,"Class_2"
803198,"Bannur",21896,"Class_3"
803199,"Tirumakudal  Narsipur",9980,"Class_5"
803200,"Gundlupet",28105,"Class_3"
803201,"Chamarajanagar",69875,"Class_2"
803202,"Yelandur",8779,"Class_5"
803203,"Kollegal",57149,"Class_2"
803204,"Hanur",11066,"Class_4"
803205,"Aland",42371,"Class_3"
803206,"Afzalpur",27088,"Class_3"
803207,"Gulbarga",543147,"Class_1"
803208,"Chincholi",20897,"Class_3"
803209,"Sedam",39341,"Class_3"
803210,"Chitapur",31299,"Class_3"
803211,"Shahabad ACC",13680,"Class_4"
803212,"Shahabad",47582,"Class_3"
803213,"Wadi",37988,"Class_3"
803214,"Jevargi",25686,"Class_3"
803215,"Shorapur",51398,"Class_2"
803216,"Bhimarayanagudi",8029,"Class_5"
803217,"Shahpur",53366,"Class_2"
803218,"Gurmatkal",20614,"Class_3"
803219,"Yadgir",74294,"Class_2"
803220,"Srinivaspur",26793,"Class_3"
803221,"Kolar",138462,"Class_1"
803222,"Malur",40050,"Class_3"
803223,"Bangarapet",44849,"Class_3"
803224,"Robertson Pet",162230,"Class_1"
803225,"Mulbagal",57276,"Class_2"
803226,"Gauribidanur",37947,"Class_3"
803227,"Chikkaballapura",63652,"Class_2"
803228,"Gudibanda",9441,"Class_5"
803229,"Bagepalli",27011,"Class_3"
803230,"Sidlaghatta",51159,"Class_2"
803231,"Chintamani",76068,"Class_2"
803232,"Nelamangala",37232,"Class_3"
803233,"Dod Ballapur",93105,"Class_2"
803234,"Vijayapura",34866,"Class_3"
803235,"Devanahalli",28051,"Class_3"
803236,"Hosakote",56980,"Class_2"
803237,"Magadi",27605,"Class_3"
803238,"Ramanagara",95167,"Class_2"
803239,"Channapatna",71942,"Class_2"
803240,"Kanakapura",54014,"Class_2"
803241,"Pernem",5021,"Class_5"
803242,"Mapusa",39989,"Class_3"
803243,"Panaji",70991,"Class_2"
803244,"Bicholim",16986,"Class_4"
803245,"Sanquelim",13651,"Class_4"
803246,"Valpoi",8532,"Class_5"
803247,"Ponda",22664,"Class_3"
803248,"Mormugao",94393,"Class_2"
803249,"Margao",87650,"Class_2"
803250,"Cuncolim",16623,"Class_4"
803251,"Quepem",14795,"Class_4"
803252,"Curchorem-Cacora",22730,"Class_3"
803253,"Sanguem",6444,"Class_5"
803254,"Canacona",12434,"Class_4"
803255,"Kasaragod",54172,"Class_2"
803256,"Kanhangad",125564,"Class_1"
803257,"Payyannur",72111,"Class_2"
803258,"Taliparamba",72465,"Class_2"
803259,"Kannur",56823,"Class_2"
